date,close,sent_mean,sent_std,sent_min,sent_max,sent_decay,sent_momentum,sent_vol,sent_diffusion,headline_count_z,sig_buy,sig_sell,sig_hold,sig_none
2025-11-06,3977.15,-0.34777004,0.03544685,-0.39156255,-0.3059405,-0.34346953,0.05252093,0.10093371,-0.23067828,-0.76704895,0.0,1.0,0.0,0.0
2025-11-07,4001.28,-0.33111838,0.02863252,-0.365568,-0.3059405,-0.33621496,-0.0023638539,0.10664946,-0.22380647,-0.6763167,0.0,1.0,0.0,0.0
2025-11-10,4115.92,-0.3174599,0.024005573,-0.35846144,-0.29727566,-0.3281818,0.011028701,0.09439523,-0.21949318,-0.73103106,0.0,1.0,0.0,0.0
2025-11-11,4126.86,-0.30025142,0.045420796,-0.35846144,-0.2312752,-0.30819002,0.06600045,0.07046282,-0.20957747,-0.6624666,0.0,1.0,0.0,0.0
2025-11-12,4195.56,-0.25459617,0.076426946,-0.30830437,-0.13018517,-0.27146772,0.10109004,0.08222472,-0.1806681,-0.5709186,0.0,1.0,0.0,0.0
2025-11-13,4171.41,-0.21242154,0.09654537,-0.30830437,-0.0950673,-0.23507641,0.035117872,0.09894329,-0.15211324,-0.5701098,0.0,1.0,0.0,0.0
2025-11-14,4084.99,-0.18737482,0.0803357,-0.29727566,-0.0950673,-0.22434767,-0.08800342,0.09472188,-0.1488641,-1.2114583,0.0,0.0,1.0,0.0
2025-11-17,4045.72,-0.18343574,0.07381826,-0.27758026,-0.0950673,-0.23532951,-0.094509535,0.08756446,-0.15615606,-0.40358412,0.0,1.0,0.0,0.0
2025-11-18,4067.57,-0.21674432,0.12239325,-0.39781812,-0.0950673,-0.26885083,-0.12023788,0.097528465,-0.18583098,-0.12754652,0.0,1.0,0.0,0.0
2025-11-19,4077.94,-0.2828956,0.15015015,-0.46094152,-0.0950673,-0.30847904,-0.06312338,0.11330721,-0.21945909,0.39693728,0.0,1.0,0.0,0.0
2025-11-20,4077.41,-0.36636227,0.13485175,-0.51240075,-0.18307072,-0.35054797,-0.05145925,0.1371408,-0.25626093,1.0304295,0.0,1.0,0.0,0.0
2025-11-21,4065.84,-0.42631143,0.093188345,-0.51240075,-0.27758026,-0.37783492,0.029584268,0.150288,-0.28187793,0.90544426,0.0,1.0,0.0,0.0
2025-11-24,4134.73,-0.4585149,0.04353429,-0.51240075,-0.39781812,-0.39037022,0.04421889,0.1558307,-0.29165453,0.013900214,0.0,1.0,0.0,0.0
2025-11-25,4130.78,-0.44848415,0.06261308,-0.51240075,-0.34766442,-0.38156003,0.090933174,0.15270175,-0.27602828,0.69711196,0.0,1.0,0.0,0.0
2025-11-26,4163.88,-0.3480055,0.22643091,-0.51240075,0.041451797,-0.29429293,0.38911623,0.18434942,-0.19558133,3.7943563,0.0,1.0,0.0,0.0
2025-11-27,4157.35,-0.22173235,0.28124496,-0.4828165,0.11896498,-0.20903803,0.07751318,0.22146718,-0.118266046,3.0366745,0.0,0.0,1.0,0.0
2025-11-28,4219.03,-0.08878914,0.28406832,-0.4385976,0.18189955,-0.12838781,0.06293457,0.2671493,-0.04843282,2.293527,0.0,0.0,1.0,0.0
